full address,latitude,longitude,Pojemnosc,Rodzaj klienta,Kod pocz.,Miasto,Ulica,Nr budynku,Ilość poj.,Kod odpadu,Cykl,Harmonogram,Numer tygodnia,Dni tygodnia,Okres_start,Okres_stop,Suma kontrolna,1Pn,1Wt,1Sr,1Cz,1Pt,1So,2Pn,2Wt,2Sr,2Cz,2Pt,2So,3Pn,3Wt,3Sr,3Cz,3Pt,3So,4Pn,4Wt,4Sr,4Cz,4Pt,4So,Częstotliwość,groups,outliner,new_frequency,route
"Poland, 05-555, Kotorydz, Piaseczyńska, 27",51.99333190917969,20.873607635498047,108.0,BHC,05-555,Kotorydz,Piaseczyńska,27.0,1.0,200108_200201_200301,2 i 4 środa,2 razy w miesiącu,"2, 4",Sr,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4Sr,4Sr_B_200108_200201_200301,1.0,4Pn_B_200108_200201_200301,2
"Poland, 05-555, Wola Przypkowska, Piękna, 12",52.00935363769531,20.838773727416992,495.0,BHC,05-555,Wola Przypkowska,Piękna,12.0,1.0,200108_200201_200301,2 i 4 środa,2 razy w miesiącu,"2, 4",Sr,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4Sr,4Sr_B_200108_200201_200301,1.0,4Pn_B_200108_200201_200301,2
"Poland, 96-300, Żyrardów, Bohaterów Warszawy, 28",52.0543098449707,20.450511932373047,297.0,BRB,96-300,Żyrardów,Bohaterów Warszawy,28.0,1.0,200108_200201_200301,2 i 4 poniedziałek,2 razy w miesiącu,"2, 4",Pn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_200108_200201_200301,0.0,4Pn_B_200108_200201_200301,2
"Poland, 96-300, Żyrardów, Piotra Wysockiego, 7",52.056827545166016,20.445220947265625,54.0,BHC,96-300,Żyrardów,Piotra Wysockiego,7.0,1.0,200108_200201_200301,2 i 4 poniedziałek,2 razy w miesiącu,"2, 4",Pn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_200108_200201_200301,0.0,4Pn_B_200108_200201_200301,2
"Poland, 96-300, Żyrardów, Józefa Mireckiego, 6",52.0572395324707,20.445377349853516,54.0,BRC,96-300,Żyrardów,Józefa Mireckiego,6.0,1.0,200108_200201_200301,4 poniedziałek,1 raz w miesiącu,4,Pn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_200108_200201_200301,0.0,4Pn_B_200108_200201_200301,2
"Poland, 96-300, Żyrardów, Mickiewicza, 22",52.04850769042969,20.446182250976562,495.0,BRA,96-300,Żyrardów,Mickiewicza,22.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_200108_200201_200301,0.0,4Pn_B_200108_200201_200301,2
"Poland, 96-300, Żyrardów, Reymonta, 14",52.04656219482422,20.43977165222168,495.0,BHA,96-300,Żyrardów,Reymonta,14.0,1.0,200108_200201_200301,poniedziałek piątek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Pt",0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4Pn,4Pn_B_200108_200201_200301,0.0,4Pn_B_200108_200201_200301,2
"Poland, 96-300, Żyrardów, Ludwika Waryńskiego, 22",52.06078338623047,20.440324783325195,495.0,BRC,96-300,Żyrardów,Ludwika Waryńskiego,22.0,1.0,200108_200201_200301,4 poniedziałek,1 raz w miesiącu,4,Pn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_200108_200201_200301,0.0,4Pn_B_200108_200201_200301,2
"Poland, 96-300, Żyrardów, Marii Nietrzebki, 26",52.07086181640625,20.434465408325195,108.0,BRC,96-300,Żyrardów,Marii Nietrzebki,26.0,1.0,200108_200201_200301,2 i 4 poniedziałek,2 razy w miesiącu,"2, 4",Pn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_200108_200201_200301,0.0,4Pn_B_200108_200201_200301,2
"Poland, 05-825, Janinów, Norweska, 17",52.07860565185547,20.61048126220703,495.0,BRA,05-825,Janinów,Norweska,17.0,1.0,200108_200201_200301,poniedziałek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4Pn,4Pn_B_200108_200201_200301,0.0,4Pn_B_200108_200201_200301,2
