full address,latitude,longitude,Pojemnosc,Rodzaj klienta,Kod pocz.,Miasto,Ulica,Nr budynku,Ilość poj.,Kod odpadu,Cykl,Harmonogram,Numer tygodnia,Dni tygodnia,Okres_start,Okres_stop,Suma kontrolna,1Pn,1Wt,1Sr,1Cz,1Pt,1So,2Pn,2Wt,2Sr,2Cz,2Pt,2So,3Pn,3Wt,3Sr,3Cz,3Pt,3So,4Pn,4Wt,4Sr,4Cz,4Pt,4So,Częstotliwość,groups,outliner,new_frequency,route
"Poland, 05-500 , Piaseczno, Orężna, 25",52.069237,20.989906,495.0,BWB,05-500 ,Piaseczno,Orężna,25.0,1.0,200108_200201_200301,2 i 4 poniedziałek,2 razy w miesiącu,"2, 4",Pn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 05-503, Głosków, Korczunkowa, 25",52.025276,20.945322,495.0,BWC,05-503,Głosków,Korczunkowa,25.0,1.0,200108_200201_200301,poniedziałek środa,2 razy w tygodniu,"1, 2, 3, 4","Pn, Sr",0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 05-500 , Piaseczno, Zgoda, 29",52.073788,21.02965,108.0,BWC,05-500 ,Piaseczno,Zgoda,29.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 00-507, Warszawa, Bokserska, 25",52.16753,21.005262,3150.0,BWC,00-507,Warszawa,Bokserska,25.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 05-506, Magdalenka, Modrzewiowa, 29",52.09679,20.905462,54.0,BWC,05-506,Magdalenka,Modrzewiowa,29.0,1.0,200108_200201_200301,co tydzień środa,1 raz w tygodniu,"1, 2, 3, 4",Sr,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2Sr,2Sr_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 05-090, Wypędy, Zdrojowa, 19",52.152058,20.879744,495.0,BHC,05-090,Wypędy,Zdrojowa,19.0,1.0,200108_200201_200301,2 i 4 wtorek,2 razy w miesiącu,"2, 4",Wt,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2Wt,2Wt_B_200108_200201_200301,1.0,2Pn_B_200108_200201_200301,2
"Poland, 05-830, Stara Wieś, Głogowa, 33",52.091427,20.773756,54.0,BHB,05-830,Stara Wieś,Głogowa,33.0,1.0,200108_200201_200301,2 środa,1 raz w miesiącu,2,Sr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2Sr,2Sr_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 05-552, Łazy, Muzyczna, 12",52.072853,20.89282,54.0,BWC,05-552,Łazy,Muzyczna,12.0,1.0,200108_200201_200301,2 i 4 środa,2 razy w miesiącu,"2, 4",Sr,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2Sr,2Sr_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 05-090, Wypędy, Kwietniowa, 10",52.137405,20.885979,495.0,BHC,05-090,Wypędy,Kwietniowa,10.0,1.0,200108_200201_200301,2 i 4 wtorek,2 razy w miesiącu,"2, 4",Wt,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2Wt,2Wt_B_200108_200201_200301,1.0,2Pn_B_200108_200201_200301,2
"Poland, 02-685, Warszawa, Rodziny Hiszpańskich, 13",52.18061,21.006,54.0,BWB,02-685,Warszawa,Rodziny Hiszpańskich,13.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 00-021, Warszawa, Chmielna, 10",52.23335,21.01766,495.0,BWB,00-021,Warszawa,Chmielna,10.0,1.0,200108_200201_200301,poniedziałek środa piątek,3 razy w tygodniu,"1, 2, 3, 4","Pn, Sr, Pt",0.0,0.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 05-500, Jesówka, Dzikich Gęsi, 17",52.03923,21.016087,108.0,BWC,05-500,Jesówka,Dzikich Gęsi,17.0,1.0,200108_200201_200301,2 i 4 poniedziałek,2 razy w miesiącu,"2, 4",Pn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 05-090, Sękocin Nowy, Leszczynowa, 18",52.123436,20.89945,108.0,BHC,05-090,Sękocin Nowy,Leszczynowa,18.0,1.0,200108_200201_200301,co tydzień wtorek,1 raz w tygodniu,"1, 2, 3, 4",Wt,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2Wt,2Wt_B_200108_200201_200301,1.0,2Pn_B_200108_200201_200301,2
"Poland, 05-090, Falenty Nowe, Rozbrat, 25",52.13709,20.927057,54.0,BWC,05-090,Falenty Nowe,Rozbrat,25.0,1.0,200108_200201_200301,2 i 4 wtorek,2 razy w miesiącu,"2, 4",Wt,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2Wt,2Wt_B_200108_200201_200301,1.0,2Pn_B_200108_200201_200301,2
"Poland, 02-384, Warszawa, Włodarzewska, 27",52.20206,20.956127,495.0,BWA,02-384,Warszawa,Włodarzewska,27.0,1.0,200108_200201_200301,poniedziałek czwartek sobota,3 razy w tygodniu,"1, 2, 3, 4","Pn, Cz, So",0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 02-497, Warszawa, AL.Jerozolimskie, 8",52.232628,21.023415,495.0,BWA,02-497,Warszawa,AL.Jerozolimskie,8.0,1.0,200108_200201_200301,poniedziałek wtorek środa czwartek piątek,5 razy w tygodniu,"1, 2, 3, 4","Pn, Wt, Sr, Cz, Pt",0.0,0.0,20.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 02-634, Warszawa, Racławicka, 18",52.196762,20.992538,108.0,BWC,02-634,Warszawa,Racławicka,18.0,1.0,200108_200201_200301,poniedziałek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 05-090, Raszyn, Drukarska, 15",52.14646,20.95037,495.0,BWC,05-090,Raszyn,Drukarska,15.0,1.0,200108_200201_200301,2 i 4 wtorek,2 razy w miesiącu,"2, 4",Wt,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2Wt,2Wt_B_200108_200201_200301,1.0,2Pn_B_200108_200201_200301,2
"Poland, 05-500 , Piaseczno, Żeglińskiego, 7",52.079033,21.040627,346.5,BWC,05-500 ,Piaseczno,Żeglińskiego,7.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 05-500 , Piaseczno, Herberta, 14",52.06665,20.999752,108.0,BWC,05-500 ,Piaseczno,Herberta,14.0,1.0,200108_200201_200301,2 i 4 poniedziałek,2 razy w miesiącu,"2, 4",Pn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, , Raszyn, Projektowana, 27",52.163532,20.922348,54.0,BWC,,Raszyn,Projektowana,27.0,1.0,200108_200201_200301,co tydzień wtorek,1 raz w tygodniu,"1, 2, 3, 4",Wt,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2Wt,2Wt_B_200108_200201_200301,1.0,2Pn_B_200108_200201_200301,2
"Poland, 01-267, Warszawa, Jana Kazimierza, 18",52.225323,20.946041,495.0,BWA,01-267,Warszawa,Jana Kazimierza,18.0,1.0,200108_200201_200301,poniedziałek środa piątek,3 razy w tygodniu,"1, 2, 3, 4","Pn, Sr, Pt",0.0,0.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 05-825, Janinów, Norweska, 17",52.078606,20.610481,495.0,BRA,05-825,Janinów,Norweska,17.0,1.0,200108_200201_200301,poniedziałek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 01-747, Warszawa, Powązkowska, 17",52.258537,20.96265,495.0,BWA,01-747,Warszawa,Powązkowska,17.0,1.0,200108_200201_200301,poniedziałek czwartek sobota,3 razy w tygodniu,"1, 2, 3, 4","Pn, Cz, So",0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 02-822, Warszawa, Poleczki, 13",52.15343,21.011206,108.0,BWC,02-822,Warszawa,Poleczki,13.0,1.0,200108_200201_200301,2 i 4 poniedziałek,2 razy w miesiącu,"2, 4",Pn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 01-377, Warszawa, Połczyńska, 11",52.222073,20.924955,495.0,BWA,01-377,Warszawa,Połczyńska,11.0,1.0,200108_200201_200301,poniedziałek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 96-314, Baranów, Północna, 24",51.55905,22.139217,495.0,BRA,96-314,Baranów,Północna,24.0,1.0,200108_200201_200301,poniedziałek środa piątek,3 razy w tygodniu,"1, 2, 3, 4","Pn, Sr, Pt",0.0,0.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2Pn,2Pn_B_200108_200201_200301,1.0,2Pn_B_200108_200201_200301,2
"Poland, 05-540, Zalesie Górne, Młodych Wilcząt, 20",52.028027,21.038548,346.5,BWC,05-540,Zalesie Górne,Młodych Wilcząt,20.0,1.0,200108_200201_200301,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Poland, 02-238, Warszawa, Modularna, 11",52.185013,20.93743,495.0,BWC,02-238,Warszawa,Modularna,11.0,1.0,200108_200201_200301,co tydzień wtorek,1 raz w tygodniu,"1, 2, 3, 4",Wt,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2Wt,2Wt_B_200108_200201_200301,1.0,2Pn_B_200108_200201_200301,2
"Poland, 05-502, Gołków, Gołkowska, 19",52.04866,20.988737,54.0,BWC,05-502,Gołków,Gołkowska,19.0,1.0,200108_200201_200301,2 i 4 poniedziałek,2 razy w miesiącu,"2, 4",Pn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_200108_200201_200301,0.0,2Pn_B_200108_200201_200301,2
"Zawodzie 18, 02-981 Warszawa",52.183426,21.085442,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
